NUMEST	MEDEST	MEANEST	STDEV	HIGHEST	LOWEST	ACTUAL	FE
6	58	58.8	4.9	67.8	53.4	55.415	.044569
7	59.9	59.6	4.8	67.3	53.5	65.3225	.0905259
2	70	70	1.5	71	68.9	59.645	.1479286
1	53.7	53.7		53.7	53.7	39.88	.2573557
1	55.7	55.7		55.7	55.7	56.06	.0064632
3	67.8	68.2	2.1	70.4	66.3	31.365	.5373894
1	-17.5	-17.5		-17.5	-17.5	-12.34	.2948571
1	-169.3				-169.3	-115.53	.3176019
1	68.4	68.4		68.4	68.4	123.725	.808845
1	164.8	164.8		164.8	164.8	132.88	.1936893
1	373.8	373.8		373.8	373.8	397.71	.0639647
1	384.7	384.7		384.7	384.7	413.03	.0736418
1	454.1	454.1		454.1	454.1	480.58	.0583131
1	514.2	514.2		514.2	514.2	527.5791	.0260193
1	538.8	538.8		538.8	538.8	481.5377	.1062775
3	14.5	15.2	1.3	16.7	14.4	18.475	.2741379
3	22.3	22.4	1.4	23.8	21	26.2233	.1759327
6	29.1	29.9	1.9	33.1	28.1	34.55	.1872852
6	41	40.9	5.4	50	35.4	37.94	.0746341
1	-6.4	-6.4		-6.4	-6.4	-5.74	.103125
1	6.9	6.9		6.9	6.9	8.55	.2391304
4	37.2	35.7	3.7	38.1	30.3	46.5	.25
4	38.5	36.5	7.5	43.2	25.9	17.91	.5348052
1	-45.9	-45.9		-45.9	-45.9	-116.36	1.535076
1	15.2	15.2		15.2	15.2	-6.32	1.415789
1	26.6	26.6		26.6	26.6	31.8799	.1984925
1	21.8	21.8		21.8	21.8	37.47	.7188073
1	38	38		38	38	75.45	.9855263
5	79.8	79.3	4.8	85.5	73.3	87.4	.0952381
5	96.8	98.7	8.3	110.1	91.2	112.39	.1610537
7	117.7	117.1	7	125.3	103.8	129.16	.0973662
4	128.9	128.7	2.4	131.2	125.5	124.43	.034678
5	125.5	125.9	1.6	127.4	123.6	124.3508	.009157
2	138.8	138.8	2.7	140.7	136.9	136.21	.0186599
5	142.6	141.9	6.2	150.3	134.9	166.5788	.1681543
6	170.3	171.3	5.9	182.2	165.2	174.12	.022431
5	187.2	188.2	3.9	195	185.6	190.5809	.0180604
1	.6	.6		.6	.6	-9.9955	17.65917
9	-2.8	-2.1	2.1	1	-4.4	-4.2009	.5003214
11	.4	.4	1	2	-1	-3.2803	9.20075
5	-19.3	-14.2	14.1	1.5	-28.4	-51.5862	1.67286
8	-6.7	-6.4	4.4	-1.5	-11.3	-12.4584	.8594627
11	12.9	12.5	1.6	14.8	9.3	16.425	.2732558
7	3.4	4.1	4.2	11.2	-1.9	2.1203	.3763824
5	35.4	37.6	8.2	51.6	30.1	28.2595	.201709
11	17.6	18.2	1.9	22.3	16.4	-42.0355	3.388381
14	41.8	39.1	7.8	51	22.9	40.9217	.021012
13	28.7	28.8	1.1	30.8	27.5	26.6628	.0709826
12	-11.5	-10.4	8	3.4	-22.4	-.868	.9245217
20	34.9	35.8	3.9	47.5	31.7	14.77	.5767908
20	46.5	45.5	4.8	54.8	36.2	32.6	.2989247
18	42.3	42.9	4.7	49.9	33.8	53.47	.2640662
18	50.2	50.1	4.1	56.7	42.7	32.33	.3559761
19	43.4	44.3	5.3	59.3	36.4	26.65	.3859447
18	56.4	58.3	5.7	69.3	51.3	80.03	.4189716
16	67	69.5	14.9	94.1	47.7	105.43	.5735821
5	-12.4	-16.1	11.4	-4.3	-34.4	-23.55	.8991935
13	-70.4	-61	36	48.4	-102.3	-84	.1931818
15	-91.9	-97.8	61.2	53	-208	-87.62	.0465724
18	-150.9	-148	40.8	-67.1	-205	-235	.5573227
1	69	69		69	69	43	.3768116
1	122	122		122	122	113	.0737705
2	165	165	0	165	165	139	.1575758
1	142	142		142	142	157	.1056338
1							
1							1.864578
1	399.3	399.3		399.3	399.3	380.4	.0473328
1	347.4	347.4		347.4	347.4	357.5	.0290731
1	1102	1102		1102	1102		.0995463
1							.2158156
1	175	175		175	175		
1	38.6	38.6		38.6	38.6	41.1	.0647668
2	37.6	37.6	1.2	38.5	36.8	34.8	.0744681
3	13.3	15.9	4.5	21.1	13.3	22	.6541353
11	24.4	25.7	3	32.7	22.3	29.3	.2008197
8	33.8	33.8	4.3	39.7	27	29.7	.1213018
11	33.1	33.8	2	38.4	31.4	25.9	.2175227
8	24.5	25.5	2.9	30.8	22.7	20.8	.1510204
10	13.9	13.6	3.7	20.8	9	3.1	.7769784
12	5.3	5.2	1.1	7.6	3.5	7.7	.4528302
13	10.8	10.1	2.4	13.2	5.3	14.6	.3518519
12	22.6	23.6	2.7	30.7	21.5	26.4	.1681416
12	32.2	32.3	2.8	36.8	27.3	33.6	.0434783
16	42.7	40.7	4.2	47.3	32.7	39	.0866511
13	48.5	48.5	2.7	54	44.2	45	.0721649
11	40.5	40.1	2.6	43.9	35.9	44.3	.0938272
18	59.2	57.1	3.9	63.6	49.2	60.6	.0236486
17	76.5	72.3	9.5	80.9	41	76.85	.0045752
18	85.3	86.3	3.8	96	80.6	88.27	.0348183
18	100.1	99.2	4	103.5	87	99.79	.0030969
19	115.5	114.8	4.5	122.3	102.1	123.63	.0703896
12	115	115	3.2	119.1	106.9	112.64	.0205217
14	130.9	130.5	3	135.7	124.3	132.33	.0109244
16	147.3	147.5	6.2	163.8	134.8	153.1	.0393754
16	156.1	158.9	7.7	178.8	149.2	146.04	.0644459
14	73.8	78.1	31.5	127.6	42.9	9.02	.8777778
16	20.7	19.8	5.4	29.6	11	38.41	.8555555
16	48.2	49.2	6.2	66.3	42.6	27.0799	.4381763
16	11.3	-4.7	36.4	31.7	-68.9	-61.42	6.435398
18	49.5	49.9	4.9	62.5	41.4	44.78	.0953535
18	97.5	97.8	5.8	111.7	88.1	100.46	.030359
15	110.4	110.4	5.1	122.8	101.4	94.58	.1432971
12	92.5	91.9	5.7	99.1	77.3	86.87	.0608649
17	25.1	25.6	8.3	38.8	11.8	4.81	.8083665
14	-2.8	-2.7	5.8	7.7	-11	-186.75	
15	82.5	81.1	6.7	95.3	71	68.32	.1718788
13	88.3	89.5	7.5	102.1	73.5	54.58	.38188
12	-43.3	-43.2	7.2	-34.5	-57.4	-45.2	.0438799
13	54.7	55.8	6.8	70.8	45.1	45.3503	.1709269
13	91.3	91.1	6.4	98.7	79.7	88.13	.0347207
4	44.6	44.8	1.9	47.4	42.8	49.1577	.1021906
7	60.2	58.8	2.8	61.7	53.2	60.5882	.0064485
8	72.2	71.8	2.5	76	68.5	63.2898	.12341
8	73.8	73.9	5.1	81.3	65.2	66.7002	.0962033
7	71	72.2	7	87.2	67.2	64.4047	.0928916
2	34.5	34.5	8.1	40.3	28.8	38.2493	.1086754
4	64.4	65.6	11.5	77.9	55.8	455.1771	6.067967
3	95.6	95.6	2.1	97.7	93.4	81.6596	.1458201
2	91.5	91.5	1.5	92.5	90.5	91.9255	.0046503
2	96.9	96.9	5.7	100.9	92.9	96.3537	.0056378
2	82.3	82.3	4.1	85.2	79.4	95.74	.163305
1	122.9	122.9		122.9	122.9	118.89	.0326282
2	127	127	3.7	129.6	124.4	120.73	.0493701
2	123.9	123.9	2.3	125.6	122.3	122.6	.0104923
3	129.9	130.6	3.9	134.8	127.2	132.31	.0185527
2	212.4	212.4	65.6	258.8	166	296.61	.3964689
3	161	163.7	8.7	173.5	156.7	154.6	.0397516
3	114.5	127.2	22.1	152.7	114.5	115.86	.0118777
3	185.4	184.7	4.5	188.9	179.9	171.03	.0775081
2	126.2	126.2	2.1	127.7	124.8	117.8	.066561
3	183.5	183.5	19.8	203.3	163.7	188.8	.0288828
4	171.2	169.9	5.9	175.5	161.9	185.1	.0811916
4	180.1	179.8	2.6	182.8	176.4	183.9	.0210994
3	160	159.9	8.4	168.2	151.5	121.56	.24025
3	194.8	194.8	7.1	201.8	187.7	229.59	.1785934
3	198.3	191.2	13.8	200.1	175.3	182.47	.0798285
3	182.2	174.6	14.3	183.4	158.1	177.4585	.0260236
1	23.1	23.1		23.1	23.1	34.7	.5021645
2	40.5	40.5	2.8	42.4	38.5	-21.4	1.528395
4	29.6	28.7	7.3	35.6	20	24.9	.1587838
4	116	114.7	4.4	118.4	108.7	129.31	.1147414
7	77.7	58.6	76.1	157.8	-51.9	-26.85	1.34556
3	37.7	42.5	15.3	59.6	30.1	-52.23	2.385411
2	-39.4	-39.4	4.2	-36.4	-42.3	-37.89	.0383249
2	38.1	38.1	3.1	40.3	35.9	36.69	.0370079
3	34.7	31.4	5.7	34.7	24.8	35.59	.0256484
2	45.8	45.8	4.8	49.2	42.4	86.38	.8860262
4	80.5	76.9	8.7	82.6	64.1	99.25	.2329193
6	73.8	69.9	15.8	87.3	50.7	34.39	.5340108
5	4	2.7	1.9	4	0	6.58	.645
6	118.3	113.7	18.1	131	92.7	180.63	.5268808
4	89.4	89.8	7.6	98.6	81.7	59.18	.3380313
2	-128.2	-128.2	197.4	11.4		-212.05	.6540562
1	34.4	34.4		34.4	34.4	45.18	.3133721
4	31.4	31.5	3.4	35.4	28	-69.21	3.20414
4	69.8	69.1	11	81.8	55	70.18	.0054441
3	118.6	119.5	13.2	133.1	106.8	105.67	.1090219
5	130.9	131.1	7.1	140.9	122	77.08	.4111536
4	144.3	145	4.4	150.8	140.5	76.9	.4670825
3	67.4	70.4	12.9	84.6	59.3	48.12	.2860534
3	56.5	59.3	17.8	78.3	43.1	198.44	2.512212
4	553	574.1	59.2	658.7	531.7	668.06	.2080651
5	565.7	524.8	86.3	599.2	380.8	644.81	.1398444
4	374.2	374.2	4.5	378.1	370.4	453.7032	.2124618
3	452	474.6	55.9	538.2	433.5	321.5275	.288656
5	294.4	328.7	77.1	466.7	293.7	209.1666	.2895156
4	283.3	279.4	112.1	394.4	156.7	179.9	.3649841
2	183	183	106.1	258	108		
2	68	68	2.7	69.9	66.1	70.7693	.040725
2	42	42	17.3	54.2	29.7	3.2867	.9217452
2	23.2	23.2	16.7	35	11.4	-7.7622	1.334578
1	16.6	16.6		16.6	16.6	-.5524	1.033277
2	105	105	12.4	113.7	96.2	131.8252	.2554781
1	93.4	93.4		93.4	93.4	73.4616	.2134732
5	13.5	12.3	2.5	14.5	8.8	11.9	.1185185
4	11.2	11.2	2.7	13.6	8.8	6.9	.3839286
10	16.3	16.8	1.7	19.4	14	16.5	.0122699
6	15.8	16.1	.9	17.8	15.3	13.5	.1455696
3	9.2	10.2	4.2	14.8	6.6	7.3	.2065217
4	30.5	30	3	33.1	25.9	25.3	.1704918
5	24.7	26	4.7	33.5	21.2	15.82	.3595142
6	3.4	4.2	6.2	14.2	-5	2.51	.2617647
7	1.3	.4	3.6	6.2	-5	-11.93	10.17692
9	14.5	13.7	1.5	14.7	11.2	15.67	.0806897
7	46.2	45.7	2.8	48.3	39.6	44.98	.0264069
8	54.4	53.5	3.5	58.1	46.6	54.63	.0042279
12	42.8	42.5	2	44.8	39.8	38.81	.0932243
11	30.5	30.1	2.5	33.6	26	21.83	.2842623
10	42	41.9	1.5	44.3	39	29.91	.2878571
10	57.5	56.4	4.5	62.5	49.1	64.42	.1203478
8	62.7	62.7	1.3	64.2	60.2	39.67	.3673046
5	54.3	55.9	3.3	59.8	52.4	27.7399	.4891363
7	45	45.2	6.2	53.4	37.8	50.99	.1331111
7	42.4	40.5	4.1	44.4	34.1	14.95	.6474057
7	32.3	31.5	8.2	40.4	14.5	23.09	.2851393
7	31.9	31.4	3.3	35.9	27.9	39.64	.2426332
7	59.4	57.5	4.4	62.6	52.5	56.04	.0565657
5	46	43.9	5.7	50.5	35.5	67.14	.4595652
8	67.3	68.2	5.2	76.4	60.6	69.3199	.0300134
8	110.1	109.3	5.5	118.3	99.4	112.24	.0194369
9	109.5	108.4	6.2	116.3	96.1	115.5112	.0548968
7	122.4	123.2	6.8	132.5	113.1	113.84	.0699346
6	102	99.7	9.3	109.8	84.8	82.4655	.1915147
1	55.7	55.7		55.7	55.7	54.175	.0273788
3	55.8	56.2	1.2	57.5	55.2	54.8275	.0174283
2	50.1	50.1	2.9	52.1	48.1	43.595	.1298403
2	56.1	56.1	.5	56.5	55.7	57.205	.019697
2	79.2	79.2	5	82.8	75.7	75.36	.0484848
2	81.9	81.9	9	88.2	75.5	75.12	.0827839
2	49.7	49.7	4.5	52.9	46.5	46.605	.0622736
1	56.7	56.7		56.7	56.7	67.375	.1882716
1	177	177		177	177	197.3403	.114917
1	186.4	186.4		186.4	186.4	185.4961	.0048492
2	206	206	3.6	208.6	203.5	211.3609	.0260238
1	78.2	78.2		78.2	78.2	61.66	.2115089
1	58.7	58.7		58.7	58.7	47.1	.197615
1	50.4	50.4		50.4	50.4	37.9	.2480159
1	31.7	31.7		31.7	31.7	13.4	.5772871
1	-31.1	-31.1		-31.1	-31.1	-147.81	3.752733
1	33	33		33	33	33.7	.0212121
1	34.6	34.6		34.6	34.6	25.51	.2627168
1	42.5	42.5		42.5	42.5	23.3	.4517647
1	29.9	29.9		29.9	29.9	30	.0033445
2	60.5	60.5	41.9	90.1	30.9	7.9	.8694215
1	25.7	25.7		25.7	25.7	18.63	.2750973
1	-91	-91		-91	-91	-175.16	.9248351
1	59.5	59.5		59.5	59.5	65.98	.1089076
2	12.8	12.8	4.5	15.9	9.6	-45.55	4.558594
2	37.1	37.1	14.1	47.1	27.1	15.05	.5943396
1	-13.5	-13.5		-13.5	-13.5	77.89	6.769629
1	54.1	54.1		54.1	54.1	61.4901	.1366007
1	85.2	85.2		85.2	85.2	86.7893	.0186538
1	62.2	62.2		62.2	62.2	77.8	.2508039
1	89.2	89.2		89.2	89.2	101.7	.1401345
2	12.4	12.4	2.5	14.1	10.6	7.4	.4032258
2	22.9	22.9	2.5	24.7	21.1	42.5	.8558952
2	27.6	27.6	.8	28.2	27.1	28.3	.0253623
3	15.5	22.2	14.4	38.7	12.3	-2.9	1.187097
1	13	13		13	13	11.8	.0923077
1	12	12		12	12	-40.93	4.410833
1	69.8	69.8		69.8	69.8	79.53	.1393983
2	105.3	105.3	1	106	104.6	100.45	.0460589
2	98.9	98.9	2.6	100.8	97.1	92.31	.066633
2	89.8	89.8	15.6	100.8	78.8	73.59	.1805122
2	108	108	0	108	108	32.9	.6953704
1	115.2	115.2		115.2	115.2	139.9	.2144097
1	68	68		68	68	78.7	.1573529
1	173	173		173	173	175.2	.0127168
1	188.9	188.9		188.9	188.9	116	.3859185
3	216	211.7	13.2	222.2	197	150.3	.3041667
1	88.3	88.3		88.3	88.3	66.7	.2446206
1	-82	-82		-82	-82		9.362195
1	145	145		145	145	174.6	.2041379
1	290.1	290.1		290.1	290.1	287	.010686
3	201.9	199.4	9.1	206.9	189.3	252.89	.2525508
1	265	265		265	265	320.0291	.207657
2	78	78	17	90	66	67	.1410256
4	141.5	143.5	8.9	155	136	207	.4628975
4	159.5	159.5	15.6	173	146	60	.6238245
2	36.5	36.5	26.2	55	18	-337	10.23288
1	276	276		276	276	217	.2137681
1						-298	.2074468
1	311	311		311	311	318.1	.0228296
2	329	329	2.8	331	327	420.8	.2790273
1	552.2	552.2		552.2	552.2	535.5	.0302427
1	602.7	602.7		602.7	602.7	516.5	.1430231
2	554	554	190.9	689	419	396.7	.283935
2	89.5	89.5	14.8	100	79	-110.5	2.234637
1	189	189		189	189	231.5	.2248677
1	334	334		334	334	385.499	.1541886
1	489	489		489	489	412.599	.1562393
2	406.5	406.5	62.9	451	362	371.2	.0868389
3							.2082655
2							.0362851
3			113.7				8.063704
2			.1				.142033
2	14.5	14.5	1.6	15.7	13.4	16.9388	.1681931
2	20.4	20.4	.3	20.6	20.2	19.6725	.0356618
2	28.9	28.9	.4	29.2	28.6	31.27	.0820069
1	45.1	45.1		45.1	45.1		
5	63.5	63.9	2.8	66.7	60.3	68.56	.079685
4	94.2	93.5	9.8	103.2	82.4	95.12	.0097665
1	17	17		17	17		
2			1.8				.5349418
2			.4		-179	64.5	1.360738
2	143	143	0	143	143	200	.3986014
1	-19.1	-19.1		-19.1	-19.1	6.3	1.329843
1	25.7	25.7		25.7	25.7	22.6839	.117358
4	24.4	23.7	2.4	25.8	20.2	24.6175	.0089139
3	27.3	27.1	.7	27.6	26.3	29.6969	.0877985
2	31.9	31.9	2.1	33.4	30.4	29.1197	.0871567
5	23.9	26	3.5	29.9	23.1	23.1457	.0315607
4	22.7	23.6	2.2	26.9	22.1	18.7576	.173674
4	18.5	17.8	2.4	19.7	14.4	20.606	.1138378
7	27.5	27.3	2.5	31.7	24.5	31.8485	.1581273
5	35.3	35.5	1.3	37.7	34.1	35.1	.0056657
3	37	36.2	1.4	37	34.7	33.7666	.0873892
8	34.7	35.1	1.2	37.3	33.5	35.3666	.0192104
7	35.9	35	3.3	38.2	28.1	21.4	.4038997
6	21.8	21	3.9	25.4	14.9	27.4333	.2584082
7	36.4	35.7	2.5	39.1	31.7	37.2333	.0228929
7	35.8	34.9	3.6	39.7	29.9	33.65	.0600559
5	33.5	34.3	2.3	37.6	32.3	34.88	.041194
8	55.9	50.5	9.4	59.2	38.2	51.4699	.0792504
7	46.1	46.6	2.7	50.8	42.2	52.3366	.1352842
6	46.3	46.3	1.6	48.2	44.6	40.5	.12527
4	32.6	32.1	1.9	33.8	29.5	32.3066	.009
3	41.2	42.4	5.5	48.3	37.5	38.6566	.061733
3	45.5	45.7	1.1	46.8	44.7	50.8866	.1183868
3	20.9	20.3	2.2	22.2	17.8	23.68	.1330144
5	72.6	71.2	3.9	73.8	64.4	73.2766	.0093196
8	104.3	102.2	5.3	108.7	93.7	103.8399	.0044113
10	119.2	116.2	6.1	122.3	105.6	114.1999	.0419471
8	124.7	124.7	5.8	131.8	113.7	131.6199	.0554924
9	133.3	135.4	5	143.6	130.2	151.5798	.1371328
9	141	137.3	9.4	150.6	123.1	132.3432	.0613957
7	151.9	151.7	1.9	153.8	148.7	145.5698	.0416735
9	145.9	145.8	6.6	154.5	136.2	143.0899	.0192605
8	150.8	151.1	5.6	158.2	142.9	136.8032	.092817
6	134.5	134.6	3.8	140.7	129.7	132.8165	.0125167
6	134.7	133.1	4.9	136.2	123.2	139.8299	.0380839
7	159.5	157.5	8.8	167.6	143.3	178.8731	.1214614
7	174.6	172.2	14.3	187.4	148.7	156.7965	.1019674
8	202.4	199.7	10.4	211.2	178.1	176.92	.1258893
6	25.4	25.6	1.8	28.7	23.3	26.2	.0314961
7	28.1	28.5	2.2	32	25.4	29.7	.0569395
2	30.4	30.4	1.3	31.3	29.5	24.24	.2026316
4	23.9	23.9	3.4	28	19.8	4.8	.7991632
6	5.6	2.6	5.7	6.2	-7.9	26.7	3.767857
3	-55.6	-34.2	39	10.8	-57.8		
4	-42.9	-42.9	15	-25.2	-60.4	-66	.5384616
4	-53.2	-53.6	8.1	-45.1	-63.1	-131.2	1.466165
3	-41.4	-45	7.9	-39.6	-54.1	-48.3	.1666667
9	-27.8	-26.1	6.3	-17.1	-37.6	-14.5	.4784173
6	-13.4	-12.5	3	-8.8	-16.2	-16.9	.261194
4	-57	-57.5	1.7	-56.2	-59.8	-73.4	.2877193
4	10.4	10.1	7.4	17.3	2.3	-3.9	1.375
4	1.2	0	11.5	12.1	-14.4	-4.47	4.725
3	-28.8	-19.8	17.2	0	-30.7	-34.4	.1944444
1	7.2	7.2		7.2	7.2	-5.3	1.736111
1	50.9	50.9		50.9	50.9	37.285	.2674853
1	29.3	29.3		29.3	29.3	37.12	.2668942
3	41.1	42.2	2	44.5	40.9	50.37	.2255474
2	75.3	75.3	1.3	76.2	74.4	95.12	.2632138
3	168.5	172.7	11.3	185.4	164.1	161.38	.0422552
1	154.5	154.5		154.5	154.5	166.94	.0805178
3	196.6	200.5	6.8	208.4	196.6	196.32	
4	307.7	302.7	27.9	325.8	269.7	256.12	.1676308
3	179.8	170.7	15.8	179.8	152.4	162.49	.0962736
2	-4.8	-4.8	9.1	1.7	-11.2	-4.61	.0395833
3	26.3	43.4	35.5	84.3	19.7	35.1899	.338019
3	44.9	42.9	14	55.8	28.1	38.63	.1396437
3	24.2	21.1	8.8	28	11.2	20.03	.172314
3	199.4	200.4	18.3	219.1	182.6	239.6399	.2018049
2	301	301	6.4	305.5	296.5		
3	199.4	195.2	24.9	217.7	168.5	173.36	.1305918
2	199.8	199.8	11.4	207.9	191.8	206.73	.0346847
2	111.8	111.8	22.6	127.8	95.9	153.19	.3702147
2	194.2	194.2	29.6	215.1	173.3	229.66	.1825953
2	171.3	171.3	5.5	175.2	167.4	155.39	.092878
3	-112.8	-95.3	64.2	-24.1	-148.9	20.17	1.178812
3	281	283.6	12.3	297	272.9	299.88	.0671886
3	393.3	414.6	51.6	473.4	377.1	347.6873	.1159743
4	26.8	27.3	4.4	32.9	22.9	21.694	.1905224
6	37.5	39.3	7.2	51.4	33.2	49.473	.31928
3	55.6	57.7	4.3	62.6	54.8	73.858	.3283813
1	71.3	71.3		71.3	71.3	71.543	.0034081
8	61	63.6	6.5	77.1	58.3	58.333	.0437213
8	81.4	79.7	8.4	92.7	62.5	74.7	.0823096
12	68.6	70.8	6.9	81.7	61	82.3	.1997085
15	83.1	79.7	7.3	86.8	64.9	123	.4801444
17	159.4	157.6	16.9	185.9	130	210.6	.3212045
15	320.1	307.8	23.9	331.2	259.4	345.5	.0793502
18	329.4	335.5	15.7	361.7	312	395.2	.1997571
14	488.9	492.2	16	514.5	471.8	522.8	.0693393
16	421.1	447	71.2	600.3	375.1	444.5	.0555687
16	521.3	524.9	32.4	594	483.9	566.6	.0868981
17	851.5	831.1	58.8	885.2	674.6	726.52	.1467763
	303.3	307.8	16.6	345.5	285.7	330.95	.0911639
	497	498.3	21.7	547.7	446.2	445.52	.1035815
19	514.2	505.7	34.4	535.5	389.9	535.62	.0416569
18	425.8	434.6	30.6	516.8	378.8	380.22	.1070456
16	408.2	408.1	20.4	436.6	353.5	416.39	.0200637
15	446	442.8	10.4	457.6	420.9	413.57	.072713
17	378.8	398.8	53.1	491.3	336.7	284.66	.2485216
13	-82.1	-33.9	86.8	123.2	-105.1	89.76	2.093301
17	68.5	64.4	13.1	82.1	27.4	65.1	.049635
19	129.5	128.6	15.7	166.6	108.8	88.0699	.3199235
16	-162.3	-144.9	43.9	-25	-184.9	-149.41	.0794208
13	-102	-87	26.7	-32.5	-121	-486.63	3.770882
14	232.9	215.8	54.4	296.8	92.8	297.65	.2780163
13	385.4	378.1	43.4	443.4	278.3	420.16	.090192
16	309	306.7	27.8	354.5	237.9	241.91	.2171197
15	240.1	227.5	50	292.9	143.2	249.88	.040733
14	407.4	409.8	18.8	441	377.8	352.14	.1356407
14	444.1	459	38.9	518.5	407.9	431.29	.0288449
16	240	244.8	23.4	296.4	204.6	247.66	.0319167
17	263.1	258.2	27.5	303.3	209.9	376.24	.4300266
17	555.3	566.3	52.3	642	425.7	680.9522	.2262781
17	821.2	815.2	74.2	929.5	630.4	818.6589	.0030944
8	55.5	56.4	5.2	66.1	51	57.1	.0288288
6	73.1	72.8	.9	73.2	70.9	60.6	.1709986
6	54.9	54.7	5.2	62.1	47.2	37.1	.3242259
3	23	25	14.3	40.2	11.8	8.5	.6304348
2	37.6	37.6	3.7	40.2	35	-9.46	1.251596
2	22.7	22.7	14.7	33.1	12.3	-150.26	7.619383
1	12.3	12.3		12.3	12.3	31.68	1.57561
1	136.8	136.8		136.8	136.8	119.67	.1252193
2	78.5	78.5	3	80.6	76.3	40.93	.4785987
2	44.1	44.1	8.1	49.9	38.4	27.25	.3820862
1	51.9	51.9		51.9	51.9	48.4	.0674374
2	54.3	54.3	2.2	55.8	52.7	70.79	.3036833
2	85	85	1	85.8	84.3	93.06	.0948235
2	82.2	82.2	12	90.6	73.7	73.71	.1032847
2	66	66	16.5	77.7	54.4	51.54	.2190909
3				42.6			.5554524
2	-107.8	-107.8	56.8	-67.7	-148	-68.6	.3636364
2	4.5	4.5	1	5.2	3.8	52.86	10.74667
1	8.1	8.1		8.1	8.1	8.625	.0648148
1	11.6	11.6		11.6	11.6	10.775	.0711207
3	11.9	12.2	.5	12.8	11.8	9.35	.2142857
2	13.4	13.4	1.8	14.7	12.1	8.75	.3470149
3	9	8.6	2.8	11.3	5.6	7.75	.1388889
1	10.3	10.3		10.3	10.3	13.475	.3082524
4	15.8	15.8	.6	16.4	15	.75	.9525316
4	9.3	9.3	.4	9.8	8.8	10.6925	.1497312
5	13.1	13.2	.3	13.6	12.9	-6.23	1.475572
2	15.6	15.6	.9	16.2	15	17.4	.1153846
2	21.1	21.1	.5	21.5	20.8	25.4475	.2060426
4	28.8	28.8	1.4	30.4	27.1	29.31	.0177083
5	29.6	29.8	.7	30.9	29.2	28.81	.0266892
7	33	32.7	2.4	37	30.3	32.55	.0136364
6	27.4	28.8	3.1	33.6	26.2	26.21	.0434307
7	31.9	32.3	1.2	34.6	31.4	33.03	.0354232
6	33.2	33.5	1.5	35.5	31.7	33.875	.0203313
6	37.3	37.4	1.5	39.8	35.7	34.8	.0670241
6	37.4	37.2	.6	38	36.1	34.39	.0804813
7	47	46	3.1	49.9	40.1	38.575	.1792553
7	43.2	43.2	1.6	45	40.5	38.025	.1197917
6	44	43.7	1.4	45.3	41.4	40.02	.0904545
8	36.7	36.9	2.7	42.2	32.9	43.975	.1982289
6	49	50.3	3.3	56.6	47.9	40.775	.1678571
6	59.3	59.1	.9	60.5	58	43	.2748735
6	59.9	59.1	4.6	64.8	52.6	67.565	.1279633
6	63.5	63.5	2.3	67	60.5	73.39	.155748
7	84.2	82.9	7.1	90.3	67.8	92.1276	.094152
8	102.2	111.8	39.4	205.1	70.9	115.6179	.1312906
2	30.1	30.1	4.2	33.1	27.2	41.038	.3633887
6	52.4	53	2.5	57	49.9	61.69	.1772901
5	28.3	39.3	28.3	89.6	21.9	12.165	.5701413
5	42.2	59.7	24.9	88.8	40.3	42.78	.0137441
2	27.3	27.3	22.2	43	11.6	14.19	.4802198
2	33.5	33.5	2.3	35.1	31.9	35.53	.060597
3	216.9	226.7	21.8	251.6	211.5	197.86	.0877824
2	55.4	55.4	1.9	56.7	54	56.79	.0250903
1	50.1	50.1		50.1	50.1	55.9	.1157685
1	50	50		50	50	51.09	.0218
1	48.6	48.6		48.6	48.6	48	.0123457
2	25.3	25.3	.1	25.4	25.2	11.5	.5454546
1	1.9	1.9		1.9	1.9	.6	.6842105
3	31.1	34.3	7.3	42.7	29.1	51.6	.659164
3	97.1	90.6	37.2	124.1	50.5	124.73	.284552
1	131	131		131	131	37.36	.7148092
2	650	650	14.1	660	640	547	.1584615
2	760	760	0	760	760	728	.0421053
2	450	450	212.1	600	300	356	.2088889
1	410	410		410	410	340	.1707317
2	24.8	24.8	1.2	25.6	23.9	24.025	.03125
2	17.2	17.2	0	17.2	17.2	14.05	.1831395
4	25.6	25.8	.4	26.3	25.6	27.45	.0722656
4	30.9	31	2.1	33.5	28.8	30.8575	
3	44.3	44.4	.3	44.7	44.2	47.295	.0676072
8	54.2	54	1.8	56	51.3	44.555	.177952
6	67.7	68	5.4	75.1	62.4	56.865	.1600443
3	87.5	85.6	7.4	92	77.5	55.95	.3605714
6	115.5	120.2	13.1	138.7	107.8	79.2	.3142857
5	58.7	58.3	2.9	60.5	53.2	-171.79	3.926576
2	-57.3	-57.3	0	-57.3	-57.3	-382.98	5.68377
1	14.7	14.7		14.7	14.7	-250.41	18.03469
1	84.7	84.7		84.7	84.7	100.1	.1818182
3	110.8	111.7	6.2	118.3	105.9	91.3	.1759928
1	109.4	109.4		109.4	109.4	118.3	.0813528
1	138.4	138.4		138.4	138.4	71.22	.4854046
2	83.7	83.7	15.1	94.3	73	57.5	.3130227
1	27.8	27.8		27.8	27.8	-13.97	1.502518
1	53.5	53.5		53.5	53.5	60.05	.1224299
1	73.8	73.8		73.8	73.8	96.35	.3055556
1	182.3	182.3		182.3	182.3	177.54	.0261108
2	78.7	78.7	22.3	94.4	62.9	9.64	.8775095
