NUMEST	MEDEST	MEANEST	STDEV	HIGHEST	LOWEST	ACTUAL	FE
6	76.2	75.5	3.4	79.5	69.6	80.87	.0612861
6	76.1	73.5	8.7	82.1	58.1	70.1599	.0780565
5	90.8	88.8	10.6	99.2	74.4	85.37	.0598018
3	100.5	98.1	4.8	101.2	92.6	88.46	.119801
2	87.2	87.2	3.5	89.7	84.8	-123.81	2.419839
3	34.6	32.3	15.2	46.3	16.1	-339.26	10.8052
1	26.8	26.8		26.8	26.8	209.13	6.803358
1	6.4	6.4		6.4	6.4	35.14	4.490625
1	27.9	27.9		27.9	27.9	-74.89	3.684229
4	44	47.7	13.4	66.1	36.6	58.3636	.3264455
2	89.3	89.3	1.5	90.4	88.3	92.6364	.0373617
6	37.7	44	9.8	57.6	37.6	47.4545	.2587401
3	23	20.6	4.2	23	15.7	45.1818	.9644261
4	25.6	28	5.1	35.5	25.1	26.1818	.0227266
1	25.1	25.1		25.1	25.1	40.5455	.6153586
2	48.2	48.2	0	48.2	48.2	44.7273	.0720477
6	50.3	51.3	2.6	56.5	50.3	38.1	.2425447
5	37.7	36.2	2.1	37.7	33.5	27.6	.2679045
4	12.2	12	1.2	13	10.5	4.97	.5926229
3	10.4	9.8	1.2	10.5	8.4	-28.7	3.759615
4	50.2	48.1	4.2	50.2	41.9	48	.0438247
3	41.9	38.2	8.2	43.9	28.8	-5.57	1.132936
2	19.4	19.4	7.1	24.4	14.4	28.79	.4840206
2	18.3	18.3	8.6	24.4	12.2	21.01	.1480874
1	9.8	9.8		9.8	9.8	-10.04	2.02449
1	-9.8	-9.8		-9.8	-9.8	-101.1	9.316326
1	4.4	4.4		4.4	4.4	-7.17	2.629545
1	9.3	9.3		9.3	9.3	6.23	.3301075
1	57.1	57.1		57.1	57.1	52.35	.0831874
3	63.8	63.6	9.1	72.6	54.4	47.44	.2564263
2	52.2	52.2	2.3	53.9	50.6	25.32	.5149425
2	30.1	30.1	1.7	31.3	28.9	5.91	.8036545
2	37	37	3.9	39.8	34.3	45.23	.2224324
2	55	55	2.4	56.7	53.4	99.5	.8090909
3	93.3	91	6.7	96.2	83.5	98.4	.0546624
3	102.5	100.6	5.8	105.2	94	103.19	.0067317
2	45.2	45.2	64	90.5	0	102.98	1.278319
3	142.5	144.6	11.5	157	134.4	226.93	.5924912
3	205.7	214	15.8	232.3	204.1	182.33	.1136121
3	192.1	197.8	17.6	217.6	183.8	217.61	.1327954
3	218.7	223.5	9.4	234.3	217.4	273.0713	.2486113
3	254.6	264.3	23.4	290.9	247.3	267.54	.0508248
2	255.9	255.9	4.2	258.9	252.9	273.3516	.068197
6	54.5	54.4	2.8	59	51.2	69.9048	.2826569
5	69.7	69.6	7.2	78.1	59.4	76.7619	.1013185
6	61.1	61	5.6	67.2	50.9	35.0476	.4263895
5	44.2	40	7.4	47.4	30.5	32.7619	.2587805
5	30.5	32.9	4.7	40.8	29	-1.3333	1.043715
4	17	13	13.8	24.8	-6.7	13.2	.2235294
5	15.8	15.4	1.6	17	12.6	3.6	.7721519
9	21.4	21.4	2.6	25.2	17	22.2	.0373832
6	15.5	14.3	6.5	21.8	3	5.2	.6645162
5	17.6	17.7	6.5	26.2	9	18.8	.0681818
3	24.6	24.9	1.1	26.2	24	-52.6	3.138211
6	26.4	26.4	3	30	22.8	.56	.9787879
4	46.8	43.3	8.2	48.4	31	42.98	.0816239
5	48.4	49.2	3	52.6	45.6	58.76	.2140496
5	58.4	59.1	2	61.4	56.4	59.9	.0256849
6	60.6	60.1	5.4	67.2	52.6	65.9	.0874587
2	127.9	127.9	9.2	134.4	121.4	125.5	.0187647
6	46.5	48	8.7	64.3	38.8	97.58	1.098495
8	114.2	115	23	144.6	76.4	125.62	.1
7	77.6	78.1	5.1	85.4	69.9	-33.74	1.434794
7	40	40.6	16.1	63.6	10.7	68.54	.7135
7	63.8	64.1	4.6	72.8	59.7	83.0998	.3025047
7	68.6	70.9	5.9	78.2	61.4		
8	151.3	154.3	12.4	173.2	137.2	195.74	.2937211
4	221.2	222.9	5.6	230.8	218.4	216.64	.0206148
6	239.6	250.8	26	286.3	225.8	250.68	.0462437
7	251.9	251.9	9.5	265.6	240.8	226.07	.1025407
7	198.1	198.2	15	218.3	172.7	117.17	.408531
6	201.2	202	11.8	217	187.1	249.32	.239165
5	255.7	260.6	12.3	278.4	249.5	222.12	.1313258
9	265	267.6	13.9	286.8	249.4	261.61	.0127925
5	124	117.8	46.9	180.7	62.9	164.09	.3233064
6	313.9	313.2	65.5	386.9	199.3	408.4731	.3012842
6	229.6	224.3	19.6	249.5	197.4	286.3809	.2473036
6	344.5	339.8	52	418.2	262.6		
1	-60	-60		-60	-60	25	1.416667
2	-51	-51	12.7	-42	-60	-55.2	.0823529
1	-14	-14		-14	-14	-16.2	.1571429
1	-2	-2		-2	-2	11.6	6.8
1	-16	-16		-16	-16	-99.7	5.23125
1	-3.5	-3.5		-3.5	-3.5	-13.32	2.805714
1	90	90		90	90	69	.2333333
1	101	101		101	101	59	.4158416
2	63.5	63.5	2.1	65	62	50	.2125984
2	68	68	19.8	82	54	67	.0147059
2	55	55	11.3	63	47	31	.4363636
2	45.5	45.5	.7	46	45	45	.010989
2	45	45	4.2	48	42	22.8	.4933333
1	46	46		46	46	51.3	.1152174
1	138.4	138.4		138.4	138.4	144.1	.041185
1	125.7	125.7		125.7	125.7	147.2	.1710422
1	4.2	4.2		4.2	4.2	11.2	1.666667
1	18.2	18.2		18.2	18.2		
2	75.2	75.2	56.3	115	35.4	48.91	.3496011
1	79.8	79.8		79.8	79.8	-179.77	3.252757
1	95	95		95	95	61.88	.3486316
2	112.8	112.8	3.9	115.5	110	111.5	.0115248
2	104.3	104.3	35.7	129.5	79	120.2	.1524449
1	135	135		135	135	89.5	.337037
1	57	57		57	57	30.7	.4614035
1	111	111		111	111	95.3995	.140545
2	-16.3	-16.3	.8	-15.7	-16.8	-9.9	.392638
3	11	7.4	6.4	11.3	0	30.5	1.772727
6	30.9	30.2	10.8	41.9	17.8	54.8	.7734628
7	62.9	66.3	9.6	87	57.6	37.9	.3974563
7	62.9	61.4	20.7	101.7	35.6	86.8	.3799682
6	43.6	48.5	14.6	72.3	34.8	38.8	.1100917
5	64.8	65.8	5	73.9	60.2	-12.47	1.192438
4	84.7	79.7	25.5	104.6	44.8	80.11	.0541913
2	95	95	2.5	96.7	93.2	107.31	.1295789
2	75	75	16.3	86.6	63.5	173.25	1.31
2	211.1	211.1	31.9	233.7	188.6	244.02	.155945
2	212	212	13.2	221.3	202.7	249.48	.1767925
3	279.9	291	31.3	326.4	266.8	378.5	.3522687
2	435.8	435.8	7.3	440.9	430.6	470.04	.0785682
2	589.1	589.1	79.3	645.2	533.1	520.06	.1171957
2	153.6	153.6	12.7	162.6	144.7	152.49	.0072266
4	87.1	90.2	7.9	102	84.8	96.31	.1057405
6	142.7	152.3	38	207.9	117.5	127.79	.1044849
7	132.6	127.7	15.3	143.3	103.1	112.82	.1491704
6	165.7	164.5	28.2	208.2	124.6	139.7899	.1563675
7	183.3	185.4	16.4	217	168.8	196.4	.0714675
6	206.3	200.6	19.5	222.2	166.5	221.8	.0751333
6	199.6	199.1	30.9	231.7	164.5	169.24	.1521042
4	192.7	188.3	15.9	201.8	166	182.97	.050493
6	272.1	279	28.6	332.8	251.2	340.78	.2524072
6	286.3	290.1	20.5	314	269.1	220.72	.2290604
4	63.5	97.9	75.4	210.7	53.8	75.29	.1856693
4	473.9	474.6	14	488.4	462.4	618.6197	.3053803
5	1004.9	982.3	59.1	1028.4	879.3		.0204896
1	55.8	55.8		55.8	55.8	38.1	.3172043
4	38.2	39.5	4.5	45.5	36	28.52	.2534031
5	31	32.1	4	37.7	27.5	29	.0645161
4	32.1	32	1.3	33.4	30.4	56.5	.7601246
7	43.4	40.1	8.5	52.1	26.1	40.1	.0760369
6	40.2	40.2	3.3	43.4	34.7	26.4	.3432836
7	26	25.9	4.7	34.7	20.6	11.3	.5653846
7	11.3	11.5	.8	13	10.9	17.5	.5486726
6	16.3	15.7	3.1	19.5	10.9	16	.0184049
8	26	25.3	6.1	33.9	17.4	59.1	1.273077
11	62.9	63.5	3.4	71.6	60.8	64.5	.0254372
8	57.7	56.1	8.8	68	44.2	42.2	.2686309
9	58.4	59.4	15.8	81.8	42.1	48	.1780822
12	46.5	46	14.8	69.3	23.8	32.95	.2913978
13	61.9	61.2	11.4	87.1	44.6	41.28	.3331179
11	86.6	88	9.3	103.9	77.9	110.04	.2706698
12	147.4	147.7	10.3	168.5	132.6	157.67	.0696744
9	187.6	195.1	16	223.4	174.1	224.42	.1962687
8	248.5	248.2	15.6	269.6	224	270.09	.0868813
12	276.1	281.4	15	320.1	259.3	248.81	.098841
11	192.2	194	13.5	215.7	167.7	6.47	.9663371
9			29.8				3.038034
11	22.5	25.9	19.6	54.4	2.9	55.5	1.466667
15	94	95.8	16.7	134.6	67.6	77.23	.1784043
17	63	66.1	15.8	97.4	41.5	21.45	.6595238
16	98.8	104	15.8	139.3	86.1	126.2	.2773279
15	147.2	144.6	8.1	155.2	131.3	196.06	.3319294
17	252.3	250.6	20.7	290.4	217.7	171.89	.3187079
17	229	223.7	18.9	266.9	195.9	180.84	.2103057
16	234.8	236.1	15.3	260	207.3	290.93	.2390545
17	310.8	313.9	12.7	343.9	300.1	267.35	.1398005
17	269.9	271.8	26	340	237.4	216.83	.1966284
14	101.2	103.7	108.4	261.7	-157.3	151.89	.5008893
15	269.5	261.4	40.5	314.9	177.5	445.67	.653692
16	383.2	385	15.8	424.3	360.6	511.47	.3347338
16	497	494.6	29.9	535.5	415.6		
8	21.7	21.3	.9	22	19.1	24.56	.1317972
13	25.2	24.8	1.6	27.2	21.7	25.08	.0047619
14	25.6	25.5	.9	26.2	22.4	25.82	.0085938
16	28.4	28.5	1.5	31.5	24.4	3.64	.871831
17	28.4	28.3	1.6	31.8	25.4	28.16	.0084507
19	32.9	32.9	1.1	34.7	29.6	32.48	.012766
19	33.4	33.6	1.4	37	31	22.36	.3305389
19	27.7	29.4	3.7	37.8	25.5	30.946	.1171841
	31	31	1.7	34.4	28	35.488	.1447742
19	36.9	37.1	2.2	42.6	33.2	36.218	.0184824
17	30.1	30.6	2.4	38.5	27.8	20.504	.318804
14	38.1	39.1	2.3	44.1	36.8	36.776	.0347507
16	44.7	45	1.6	47.9	41.9	48.814	.0920358
19	60.3	60.5	2.8	68.2	54.4	69.978	.1604975
18	67.6	67.5	2.9	72.3	61.8	71.222	.0535799
16	61.3	60.8	2.3	63.8	56.9	52.368	.1457096
17	37.6	37.6	3	41.8	31.4	29.298	.2207979
17	36.5	36.7	1.4	39.2	34.5	33.876	.0718904
14	43.7	43.7	1.3	46.2	41.4	36.08	.1743707
15	50.5	50.5	2.9	56.4	46	40.45	.1990099
12	71.3	69	6.7	75.8	53.8	61.5	.1374474
13	81.9	82.7	3.3	90.1	79.2	89.75	.0958486
13	95	94.4	4.1	101.1	87	103.69	.0914737
12	94.7	93.4	6.3	102.8	83.3	81.11	.1435058
12	108	107.9	6.1	118	97.4	115.05	.0652778
11	103.1	103.4	5.8	113.3	93.2	104.15	.0101843
12	110.2	113	8.4	136.1	106.6	64.93	.4107985
14	107.1	108.1	8.8	120.3	93.1	67.08	.3736695
12	117.3	116.2	7.6	126.4	99.8	54.2379	.5376138
1	0	0		0	0	107.8	
5	94.7	94.1	8.4	103.2	81.9	67.7	.2851109
3	70	77.9	17.9	98.4	65.3		
3	87.7	90.6	5.4	96.9	87.3	90.2	.0285063
2	58.4	58.4	18.2	71.3	45.6	33.1	.4332192
2	34.4	34.4	7.6	39.7	29	-43	2.25
3	-17.4	-11.1	21.8	13.2	-29	-35	1.011494
4	25.6	24.2	16.3	41.4	4.1	11.7	.5429688
5	18.2	20.7	9.5	33.1	8.3	-58.5	4.214286
2	9.1	9.1	0	9.1	9.1	16.1	.7692308
5	22.5	20.8	4.3	24.8	14.7	-142.4	7.328889
5	4.1	-.8	13.9	9.2	-24.8		
6	13.4	13.6	1.2	15.3	12.4	15.7027	.1718433
7	19.3	18.8	1.1	20.1	16.8	13.2227	.314886
5	15.3	16.5	2.6	19.9	14	19.5864	.2801569
10	21.8	21.6	1.4	24	20.2	24.38	.1183486
6	26.1	25	2.3	26.1	20.3	24	.0804598
7	25.6	26.5	2.1	30.1	24.1	25.9091	.0120742
9	27.5	26.8	1.6	28.5	23.8	29.5	.0727273
7	30.7	30.2	1.9	32.1	26.1	34.9	.1368078
9	35.9	35.6	2.5	38.2	29.6	42.3	.178273
8	43.8	43.7	1	45	42	41	.0639269
11	42	41.4	3.4	46.3	33.2	41.1	.0214286
13	45.5	45.5	1.9	48.1	40.6	46.1	.0131868
15	49	49.4	2.5	55.7	46.5	-9.3	1.189796
14	62.8	64.5	4.4	73.8	59.6	59.64	.0503185
15	63.5	63.4	1.8	67.5	60.1	104.51	.6458268
13	58.2	60	4.5	68.2	54.2	107.51	.8472509
14	64.5	64.4	2.5	69.3	58.7	74.02	.1475969
8	-44.4	-45.6	6	-38.9	-56.1	-53.47	.2042793
9	83.5	84.4	2.8	87.6	80.8	75.59	.0947305
9	88.1	87.9	1.9	90.3	84.7	79.8	.0942111
12	83	83.6	4.1	93	78.7	57.6	.3060241
15	72.9	73.7	5.2	83	62.1	71.84	.0145405
15	72.7	73.2	4.1	84.2	68	73.42	.0099037
16	66.4	66.4	4.6	75.1	58.6	46	.3072289
17	90.7	89.4	4.1	99.5	81	81.85	.0975744
13	101.5	100.5	4.4	105	87.9	82.22	.1899507
17	94.6	94.4	3.7	100.5	86.1	90.41	.0442918
17	102.2	102.7	5	111.1	90.5	96.45	.0562622
13	104.2	103.9	3.6	109.7	96.6	45.37	.5645874
11	48.4	49.4	12.7	79.1	27.9	46.24	.0446281
13	101.5	100.3	7.5	119	90.2	65.14	.3582266
10	89.3	90.3	9.7	106.6	76.7	56.78	.3641657
12	95.6	96.3	11	115.1	77.6	151.55	.585251
13	151.8	151.9	5.7	162.6	140.3	151.0334	.0050501
13	144.6	146.7	13.2	165.2	125.6	126.6342	.1242448
1	-7.5	-7.5		-7.5	-7.5	14.6	2.946667
4	22.4	22.6	3	26.6	19.2	28.9	.2901786
5	34.1	34.4	.6	35.4	34.1	28.2	.1730205
3	27.7	26.2	4.6	29.8	21	9	.6750903
2	10.9	10.9	4.9	14.4	7.5	-19.5	2.788991
2	13.9	13.9	6	18.1	9.6	14.29	.0280576
1	64	64		64	64	80.03	.2504688
1	71	71		71	71	40.43	.4305634
1	12	12		12	12	4.68	.61
1	71.5	71.5		71.5	71.5	66.63	.0681119
1	93.8	93.8		93.8	93.8	98.01	.0448827
2	69.7	69.7	.1	69.7	69.6	54.8	.2137733
1	65.2	65.2		65.2	65.2	56.7	.1303681
2	77.8	77.8	0	77.8	77.8	-1.5	1.01928
4	73.3	78.3	12	96	70.7	60.9	.1691678
3	87.3	87.3	3.7	90.9	83.6	17.75	.7966781
3	64.5	65	4.7	70	60.6	50.61	.2153488
3	80	76.1	11.1	84.8	63.6	50.85	.364375
5	1.2	2.4	2.3	5.2	.6	2.367	.9725
10	.2	.3	1	3	-.6	6.3555	
11	8.8	8.9	.6	9.7	8	9.412	.0695455
11	8.6	8.5	.6	9.5	7.7	9.2115	.0711047
9	9.7	9.9	.4	10.8	9.3	8.5595	.1175773
5	9.8	9.6	.7	10.3	8.6	8.1365	.1697449
6	8.3	8.3	.5	9.2	7.9	8.573	.0328916
8	7.8	7.9	.4	8.6	7.5	7.743	.0073077
10	9.2	9.4	.6	10.6	8.7	9.842	.0697826
13	11.2	11.1	1.2	13.5	9.4	14.0085	.2507589
13	17	17.1	1.3	19.7	15.6	13.263	.2198235
16	13.8	13.7	2.3	18.4	8.7	19.249	.3948551
17	26.5	27	2.6	32.8	24.2	30.848	.1640755
16	37.2	37.9	4	49.9	31.5	42.266	.1361828
16	40.1	39.8	3.2	45.7	32.9	43.144	.0759102
17	44.2	44.8	3.7	50.9	37.9	44.252	
17	50	50.1	3	55.1	43.2	49.678	.00644
13	48	47.9	3.1	54.8	43.4	49.34	.0279167
13	55	54.6	3	59.6	48.7	54.9294	
14	51	52.4	5.2	59.6	43.8	37.846	.2579216
15	-3.3	-4.5	26.4	65.1	-38.6	-33.102	9.03091
13	.5	1.9	16.7	36	-21.9	4.926	8.852
13	38	40.6	11.3	71.4	26.3	49.292	.2971579
1	237.8	237.8		237.8	237.8	110.05	.5372161
4	156.8	159.1	71.6	245.1	77.8	124.95	.203125
4	131.9	142.3	51.5	213.8	91.5	201.5	.5276725
3	347.6	345	80.7	424.3	263	144.61	.5839759
2	439.2	439.2	110.7	517.5	360.9	160.38	.6348361
1	301.8	301.8		301.8	301.8	101.36	.6641484
2	17.1	17.1	1	17.8	16.4	21.6761	.2676082
4	24	24.7	1.9	27.5	23.4	26.4097	.1004042
7	29.5	31.1	3.9	37.9	25.7	50.939	.7267458
10	56.1	55.2	7.2	62.4	37.9	40.5336	.2774759
9	44.9	46.5	8.5	66.8	36.5	13.7892	.6928909
12	24.3	23.9	3.3	29.5	19.6	20.4917	.1567202
6	32.6	32.6	4.2	37.9	26.7	41.459	.2717485
4	43.3	41.2	6.5	46.3	31.7	30.4136	.2976074
2	37.1	37.1	2.1	38.6	35.6	40.1727	.0828221
1	48.3	48.3		48.3	48.3	48.1181	.003766
1	56.2	56.2		56.2	56.2	56.835	.0112989
2	70.2	70.2	11.8	78.5	61.8	41.355	.4108974
3	37.7	38.5	1.9	40.7	37.1	13.935	.6303713
1	15.7	15.7		15.7	15.7	20.8649	.3289745
1	31.4	31.4		31.4	31.4	22.25	.2914013
1	28.6	28.6		28.6	28.6	31.87	.1143357
2	48.8	48.8	4.3	51.9	45.7	54.12	.1090164
2	62	62	2.8	64	60	48.13	.2237097
3	67.2	65.1	4.3	68	60.1	54.57	.1879464
2	60	60	4	62.9	57.2	39.465	.34225
2	54.3	54.3	0	54.3	54.3	46.51	.1434622
1	51.5	51.5		51.5	51.5	54.54	.0590291
2	56.1	56.1	1.4	57.1	55.1	45.01	.1976827
3	23.5	26.5	5.8	33.2	22.9	53.7	1.285106
1	52.9	52.9		52.9	52.9	62.06	.1731569
1	83.7	83.7		83.7	83.7	80.6	.037037
1	108.6	108.6		108.6	108.6	66.8	.3848987
1	51	51		51	51	-42.62	1.835686
1	68.4	68.4		68.4	68.4	45.03	.3416667
1	62.9	62.9		62.9	62.9	61.71	.0189189
1	69.4	69.4		69.4	69.4	69	.0057637
1	71.2	71.2		71.2	71.2	-229.63	4.225141
1	17.7	17.7		17.7	17.7	13.7	.2259887
1	13	13		13	13	1.4	.8923077
1	8.3	8.3		8.3	8.3	-33.3	5.012048
1	12.2	12.2		12.2	12.2	26.2	1.147541
1	29.5	29.5		29.5	29.5	26.88	.0888136
1	4.8	4.8		4.8	4.8	4.625	.0364583
2	7	7	.8	7.5	6.4	4.725	.325
2	6.4	6.4	2.3	8	4.8	2.9	.546875
1	5.3	5.3		5.3	5.3	8.5	.6037736
1	5.3	5.3		5.3	5.3	4.0075	.2438679
1	13.4	13.4		13.4	13.4	13.7125	.0233209
1	8.6	8.6		8.6	8.6	13.18	.5325581
1	15.5	15.5		15.5	15.5	19.525	.2596774
1	21.3	21.3		21.3	21.3	25.5925	.2015258
2	32.1	32.1	5	35.6	28.6	34.82	.0847352
2	34.5	34.5	1.7	35.7	33.2	21.33	.3817391
2	23.3	23.3	1.2	24.1	22.4	19.71	.1540772
1	18.1	18.1		18.1	18.1	18.89	.0436464
1	-4.6	-4.6		-4.6	-4.6	12.59	3.736957
1	36.5	36.5		36.5	36.5	66.1107	.8112521
2	76.8	76.8	14.6	87.1	66.5	84.05	.094401
3	28.7	28	1.7	29.3	26.1	23.9	.1672474
1	26.4	26.4		26.4	26.4	24.4	.0757576
1	27.5	27.5		27.5	27.5	23.3	.1527273
3	28.1	30.2	3.6	34.4	28.1	27.5	.0213523
3	28.6	29.8	2.1	32.2	28.6	20.4	.2867133
5	32.2	32.6	1.5	34.7	31.3	28	.1304348
5	33.7	33.4	2.7	36.8	30.6	29.5	.1246291
5	34.9	34	1.8	35.9	32	26.7	.234957
3	32	33	1.7	34.9	32	24.9	.221875
3	26.2	27.9	6.3	34.9	22.7	31.9	.2175573
5	34.9	34.1	5.2	39	25.9	29.61	.1515759
6	38.4	38.1	3.6	42.8	33.4	17.17	.5528646
8	42.6	41.8	3.2	46.3	35.3	37.74	.1140845
3	42	40.6	3.7	43.3	36.4	54.06	.2871428
2	55.4	55.4	1.3	56.3	54.4	64.22	.1592058
1	66.3	66.3		66.3	66.3	101.64	.5330317
2	100.3	100.3	15.3	111.2	89.5	97.96	.02333
3	106	105.1	1.9	106.4	103	85.46	.1937736
3	81.8	82.9	4.6	88	78.9	16.43	.7991443
1	46.1	46.1		46.1	46.1		
2	10.6	10.6	1.2	11.5	9.8	13.3152	.2561509
5	18.1	18.9	1.3	20.6	17.8	15.619	.1370718
4	17.2	17.7	1.5	19.9	16.6	16.9524	.0143953
10	22.4	22.8	2.7	28.6	19	28.1905	.2585045
12	21.9	22	1.1	24.8	20.6	15.8095	.278105
6	20.3	20.9	1.6	23.2	19.2	24.5714	.2104138
6	23.5	23.2	2.6	26.2	19.9	30.8571	.3130681
2	34.9	34.9	.3	35.1	34.7	33.6	.0372493
6	39.8	39.6	.7	40.5	38.5	34	.1457286
10	38.8	34.8	7.1	40.5	21.5	38.1	.0180412
9	28	30.5	7.7	43.8	18.9	25.9	.075
12	35.3	34.2	4.8	40.8	25.5	29.6	.1614731
6	32.3	32.8	13.6	49.1	20	9.93	.6925697
15	20.5	25.8	14.7	54.6	4	24.54	.1970732
14	38.5	38.7	2.8	45.9	33	18.05	.5311688
14	39.6	40.8	4.9	53.4	35.3	23.81	.3987374
14	20.1	20.6	3.6	28.9	16.1	29.02	.4437811
6	37.8	39	3	43.5	35.8		
1							
2	62.6	62.6	5.5	66.4	58.7	83.7	.3370607
3	112	116.5	15.9	134.2	103.4	144.9	.29375
1	174.5	174.5		174.5	174.5	100.68	.4230373
1	104	104		104	104	41.67	.5993269
1	60.3	60.3		60.3	60.3	-41.34	1.685572
1	13.4	13.4		13.4	13.4	-44.59	4.327612
1	75.3	75.3		75.3	75.3	66.7	.1142098
1	56.9	56.9		56.9	56.9	57.3	.0070299
1	63.6	63.6		63.6	63.6	51.2	.1949686
1	85.4	85.4		85.4	85.4	26.55	.68911
1	39.3	39.3		39.3	39.3	25.7	.346056
1	32	32		32	32	23.4	.26875
1	24.8	24.8		24.8	24.8	9	.6370968
1	21.8	21.8		21.8	21.8	.83	.9619266
2	21.1	21.1	1.2	22	20.3	21.27	.0080569
1	10.5	10.5		10.5	10.5	-69.32	7.601905
1	23.6	23.6		23.6	23.6		
1	23	23		23	23	13.3	.4217391
2	60.4	60.4	8.3	66.3	54.6	69.6428	.1530265
2	72.1	72.1	2.8	74.1	70.2	75.7142	.0501276
4	93.2	91.6	4	94.1	85.7	79.65	.1453863
2	92.3	92.3	2.7	94.2	90.4	70.33	.2380282
4	95.7	93.9	17.7	113.4	70.9	66	.3103448
4	88.6	91.2	5.3	99.2	88.6	47.45	.464447
7	79.4	81.1	5.1	91.7	75.9	82.095	.0339421
9	121.2	118.3	6	123.4	107	110.85	.085396
8	121.3	119.8	13.1	135.2	94.1	85.25	.297197
6	88	88.4	6.6	95.8	80	95.42	.0843182
3	130.4	135.3	9.9	146.7	128.7	130.72	
1	155.6	155.6		155.6	155.6	75.11	.5172879
1	81	81		81	81	90.85	.1216049
2	128	128	6.9	132.9	123.2	116.16	.0925
1	103.7	103.7		103.7	103.7	89.5199	.1367416
1	129.6	129.6		129.6	129.6	134.03	.0341821
2	158.8	158.8	9.2	165.3	152.3	186.93	.1771411
1	182.1	182.1		182.1	182.1	189.44	.0403075
2	186	186	0	186	186	102.86	.4469892
2	49.9	49.9	1	50.6	49.1	-5.41	1.108417
1	25	25		25	25	-182.53	8.3012
1	59.7	59.7		59.7	59.7	19.4	.6750419
1	45.4	45.4		45.4	45.4	-92.5	3.037445
1	59.7	59.7		59.7	59.7	32.5	.4556114
1	13	13		13	13	97.49	6.499231
1	6.9	6.9		6.9	6.9	49.69	6.201449
1	12.9	12.9		12.9	12.9	17.1	.3255814
1	12.9	12.9		12.9	12.9	8.7	.3255814
1	5.2	5.2		5.2	5.2	2.7	.4807692
1					-183	-180.7	.0125683
1	69.7	69.7		69.7	69.7	117.06	.6794835
1	40.4	40.4		40.4	40.4	36.92	.0861386
1	42	42		42	42	39.21	.0664286
1	41.8	41.8		41.8	41.8	37.51	.1026316
1	44.4	44.4		44.4	44.4	3.85	.9132883
2	48.8	48.8	.7	49.3	48.3	48.66	.0028689
1	59.9	59.9		59.9	59.9	56.66	.0540901
2	69.2	69.2	6	73.4	64.9	64.28	.0710983
2	70.7	70.7	8.3	76.5	64.8	59.63	.1565771
2	50	50	.7	50.5	49.5	57.77	.1554
2	64.8	64.8	0	64.8	64.8	39.86	.3848765
2	44.2	44.2	0	44.2	44.2	61.3	.3868778
2	48.5	48.5	3.6	51	45.9	56.34	.1616495
3	51.1	52.1	5.1	57.7	47.6		
2	151	151	22.6	167	135	-59	1.390728
1	143	143		143	143	-62	1.433566
3	52	45.3	12.4	53	31	-43	1.826923
4	86	73	26	86	34	-495	6.755814
3	301	260.7	116.8	352	129	57	.8106312
1	95	95		95	95		15.63158
1	481	481		481	481	376.2	.2178794
2	41.7	41.7	3.1	43.9	39.5	31.5	.2446043
3	53.2	55.8	8.8	65.6	48.7	59.52	.118797
2	57.6	57.6	0	57.6	57.6	37.3	.3524306
2	50.5	50.5	21.4	65.6	35.4	-4.5	1.089109
2	36.3	36.3	1.3	37.2	35.4	31.6	.1294766
2	87.7	87.7	11.3	95.7	79.7	-90.95	2.037058
1	66.9	66.9		66.9	66.9	144.47	1.159492
1	23.3	23.3		23.3	23.3	4.5	.8068669
1	6	6		6	6	2.1	.65
1	2.6	2.6		2.6	2.6	-27.5	11.57692
1	6	6		6	6	28.9	3.816667
1	13	13		13	13	6.64	.4892308
2	5.1	5.1	0	5.1	5.1	-9.1	2.784314
1	-3.9	-3.9		-3.9	-3.9	14.8	4.794872
3	2.6	2.3	.5	2.6	1.7	-18.7	8.192307
3	1.3	1.3	.5	1.7	.8	-17.2	14.23077
2	-12.2	-12.2	13.5	-2.6	-21.7	-14.7	.204918
2	-1.3	-1.3	1.8	0	-2.6	-2.4	.8461539
2	-.8	-.8	1.2	0	-1.7	2.2	3.75
4	6.1	4.3	3.6	6.1	-1.2	8.5	.3934426
6	6.1	6.2	.9	7.3	4.8	-2.4	1.393443
4	0	.3	1.2	1.9	-.9		
3	5.9	6.2	.5	6.8	5.8	7.2756	.2331525
3	9	8.5	1.4	9.6	6.9	5.7756	.3582667
3	6.9	7.2	.8	8.1	6.5	8.9487	.2969131
8	12.1	12.2	1.3	14.2	9.9	13.692	.1315702
7	16.6	16.4	.8	17.2	14.7	14.9258	.1008554
9	16.8	17.5	1.6	20.6	16.1	15.71	.064881
7	19.6	19.4	1.2	21	17.3	21.9225	.1184949
9	25.6	26	1.4	28.9	24.5	29.365	.1470703
7	34.3	34.5	.5	35.5	33.8	35.37	.0311953
6	43.7	43.8	1.5	46.6	42.3	50.84	.1633867
5	57	57.3	2	59.9	54.8	48.45	.15
8	49.4	48.6	2.4	50.3	43	33.49	.3220648
4	34.5	34.6	1.9	37	32.4	40.68	.1791304
5	48.2	47.8	1.7	49.8	45.2	45.6	.0539419
9	48.1	48.6	4.9	60.4	42.8	45.9399	.0449085
9	64.5	65.5	2.5	70.6	62.9	67.37	.0444961
11	79.8	81.2	3.5	88.2	77.8	78.11	.0211779
10	87.7	87.8	2.5	91.5	83.8	71.66	.1828962
