NUMEST	MEDEST	MEANEST	STDEV	HIGHEST	LOWEST	ACTUAL	FE
11	49	47.1	3.9	51.6	38.9	38.9	.2061224
12	26.1	24.4	4.1	27	12.9	7.3	.7203065
10	12.3	11.5	2.6	14.4	4.9	-5.8	1.471545
9	8.6	6	5.4	8.6	-7.4	1.3	.8488372
10	5.5	4.4	1.8	5.7	1.2	4.2	.2363636
11	13.5	13.3	1.6	17.2	11.1	-4.3	1.318519
7	-146.3	-145.6	6		-151.2	-162.4	.1100478
14	22.1	21.8	8.5	35.4	7.6	27	.2217195
17	30.7	29.7	3	33.2	24.6	36.2	.1791531
12	41.8	33.8	23.5	46.7	-39.2	-44.27	2.059091
15	59	59.2	3.6	66.3	51.6	56.5	.0423729
18	68.8	68.3	4	78.7	61.9	12.22	.8223837
14	14.8	14.9	2.9	22.1	10.1	15.4	.0405405
15	65.2	65.2	2.7	69.4	58.5	32.64	.4993865
15	66.5	67.5	5.3	85.2	63.1	68.33	.0275188
14	102.3	103.6	3.7	112.4	100.1	105.92	.0353861
15	131.6	132.4	4.4	141	126	133	.0106383
16	122.3	123.6	9.2	139.3	100.6	97.39	.2036795
18	111.8	110.9	4.8	118.1	101.2	111.04	.0067979
	112.8	111.9	7	118.1	90.7	107.3499	.0483165
	109.9	110.4	3.7	117.2	97.4	112.28	.0216561
	125.7	125.1	6.8	138.7	104.5	126.18	.0038186
	145.5	146.6	4.9	157.2	139.6	147.02	.0104467
	164.9	165.6	4.6	176.8	158.3	169.97	.0307459
19	187.8	189.6	4.3	200.6	184.8	185.23	.0136848
20	210.3	208.3	7.6	219.4	191.1	218.34	.0382311
17	249	244.6	12.6	261.7	205.8	252.62	.0145382
17	276.4	278.5	7.4	305.7	272.2	276.02	
16	305.3	304.9	8	321.2	292.4	297.4998	.0255493
17	290.1	289.9	15.5	321.8	262.5	298.33	.0283695
15	318.6	316	10.5	328.2	292.7	317.4501	.0036092
13	339.7	338	7.2	349.4	323.9	341.6581	.0057642
6	280	276.3	24.2	304	236	223.9999	.2000004
11	262	258.7	16.2	279	223	305.9999	.1679385
13	389	383	27.6	426.6	332	395.9999	.0179946
11	443	455.5	33.3	500	398	440.9999	.0045149
13	460	457.2	11	480	441	365.9999	.204348
13	300	286	37.6	372	225	273	.09
16	256	254.8	14.8	288	229	288	.125
20	349.5	352.6	21.7	404	321	400	.1444921
15	422	422.5	18.9	451	386	416	.014218
	458	459.6	34.4	527	358	432	.0567686
20	403	416.3	84.8	666	313	220	.4540943
20	187.5	228.6	155.8	558	71	41	.7813333
	226.4	217.5	29	257	162	250	.1042403
18	332	337.9	32	413	280	342	.0301205
	232	226.7	24.4	262	151	101	.5646552
	332	331.5	37.1	405	208.1	293.7	.1153614
17	513	511.5	34.8	573	459	553.7	.0793372
15	715	723.6	33	781	675.2	700.4	.0204196
20	798.1	797.7	43.4	935.2	705	808.5	.0130309
18	921.2	919.9	25.1	960	850	932.5	.0122666
20	935.1	933	56.9	1027	795.4	931.7	.003636
	380.4	420.4		1015.6	138.7		4.00552
20	27	20.4	60.7	140.9	-148.7	40	.4814815
	293	308.7	80.5	463.5	103.2	176.299	.3982969
	-17	-51.7	112.5	60.4			
18							.7622954
15	0	8.5	124.5	236.7	-218	80.9	
15	166	170.6	59.1	327.5	71	-453.88	3.734217
13			216.8				3.102945
11	-110	-109.9	60.4	-20		-68.6	.3763636
11	111.4	108.9	32.6	162	44.9	106.07	.0478456
10	129.9	127	19.1	152.1	96.2	116.8	.1008468
10	112.4	108.5	14.3	122.1	73.4	34.31	.6947509
11	81.7	81.4	16.1	102.9	51.6	87.2	.0673195
11	117.9	113.7	13.9	129.7	92.5	121.1381	.0274648
8	53	52.9	23	90.4	23.7	-407.31	8.685094
1	38.3	38.3		38.3	38.3		
4	38.8	38.5	2	40.3	35.9	34.4659	.1117036
3	41.3	40.5	1.4	41.3	38.8	34.9513	.1537216
1	37.9	37.9		37.9	37.9	32.0387	.1546517
4	33.7	33.7	.8	34.5	33	16.5048	.5102433
3	31.6	33.3	3.1	36.9	31.6	16.9902	.4623354
3	24.8	24.8	0	24.8	24.8	9.2233	.6280928
3	14.1	14.1	0	14.1	14.1	-2.4272	1.172142
3	42.2	42.2	0	42.2	42.2	25.2426	.4018341
3	25.7	21.8	6.7	25.7	14.1	20.8737	.1877938
3	48.1	48.1	0	48.1	48.1	15.5	.6777547
2	26.5	26.5	31.1	48.5	4.5	-54	3.037736
1	14	14		14	14	10	.2857143
1	-14	-14		-14	-14	-168.3	11.02143
1	116.5	116.5		116.5	116.5	114.4	.0180258
1	150	150		150	150	139.75	.0683333
3	169.5	169.8	9.5	179.5	160.5	174.1	.0271386
3	178.6	179.7	6.8	187	173.5	186.02	.0415454
3	185.7	187.6	6.6	194.9	182.2	187.19	.0080237
2	176.9	176.9	3.9	179.6	174.1	149.33	.1558508
2	-20	-20	56.9	20.3	-60.2	-133.27	5.6635
2	15.1	15.1	16.1	26.5	3.8	18.94	.2543046
2	57.5	57.5	25.5	75.5	39.4	71.2414	.2389809
5	15.7	15.6	.7	16.4	14.9	15.42	.0178344
9	15.4	15.4	.6	16	14.2	17.06	.1077922
15	19	18.9	1	20	16.2	16.7	.1210526
12	16	17	2.7	20.8	13.9	16.264	.0165
12	16.1	15.8	2.6	19.4	12.6	11.468	.2877019
11	7.7	7.4	1	8.6	5.1	18.734	1.432987
11	15	15	.9	16.1	13.4	14.33	.0446667
11	20.5	20.2	2.6	23.3	13.8	25.17	.2278049
10	29.8	29.8	.6	30.7	28.9	30.052	.0084564
12	31.1	30.8	.9	31.6	29.2	30.316	.025209
11	31.8	31.7	1.2	34.1	29.8	29.23	.0808176
9	23.3	24.1	2.3	30	22.5	23.816	.0221459
10	42.5	42.1	2.4	45.1	37.8	44.02	.0357647
12	41.4	41.2	1.3	42.7	38.8	49.942	.2063285
10	48.3	47.7	2.3	51	43.8	39.392	.1844306
9	39.9	39.6	1.7	42	36.7	39.162	.0184962
12	46.4	46.4	2	50.4	43.9	41.458	.1065086
12	48.9	50.2	5.3	66.6	46.3	58.18	.189775
10	132.9	132.9	5.6	140.1	122.6	128.99	.0294206
10	62.5	64.9	6.1	78.5	58.9	56.2	.1008
11	68.2	70.2	5	80.4	64.8	86.73	.2717009
11	76.7	78.8	5.9	88.6	70.8	78.67	.0256845
11	59.9	69.6	17.9	98.6	57.6	59.16	.0123539
9	64.6	74.3	24.2	110	43.1	17.0882	.7354768
10	79.3	84	11.7	102.9	70	68.07	.1416141
6	64	69.5	15.2	88.9	52.3	-38.5834	1.602866
2	-39.8	-39.8	6.2	-35.4	-44.2	-75.5	.8969849
1	0	0		0	0	7.4	
1	33.6	33.6		33.6	33.6	24.6	.2678571
2	27.5	27.5	1.2	28.3	26.6	33.2	.2072727
1	56.6	56.6		56.6	56.6	69	.2190813
4	41.6	42.3	3.4	46.9	38.9	47.8	.1490385
4	42	42.7	4.5	47.8	38.9	57.91	.3788095
10	21.3	33.8	19.8	67.2	19.5	10.21	.5206573
10	34.5	26.5	24.6	56.6	-3.5	7.77	.7747826
8	30	30.1	4.6	37.5	24.8	44.12	.4706667
5	63.8	60.5	7.7	67.5	48.8	70.13	.0992163
2	90.4	90.4	7.5	95.7	85.1	95.6	.0575221
2	125.6	125.6	2.2	127.2	124.1	131.09	.0437102
6	179.5	178.3	6	187.1	169.8	150.74	.1602228
6	130.5	130.5	20	151	101.4	85.66	.3436015
4	-103.2	-96.8	15.4	-74.1	-106.7	-187.95	.8212209
3	-12.1	-14	4	-11.3	-18.6	3.71	1.306612
5	37.1	38	3.1	42.9	34.7	56.9399	.5347682
6	68.9	67.1	8.3	76.1	51.2	54.66	.2066763
4	52	50.9	8.2	59.4	40.4	27.17	.4775
5	108.1	107.4	4.6	112.2	99.7	111.36	.0301573
6	119.6	119.5	10.1	132.6	106.4	87.98	.2643813
3	70.9	73	4.8	78.5	69.7	81.77	.1533145
2	116.2	116.2	15.2	126.9	105.4		
3	170.5	174.7	8.6	184.6	168.9	186.04	.0911437
3	147.7	149.6	25.5	176	125.1	113.72	.2300609
3	37.4	42.7	20.4	65.2	25.5	49.07	.3120321
3	130.3	133.6	20.7	155.8	114.7	150.83	.1575595
3	202.1	195.3	19	209.9	173.8	271.14	.3416131
1	2.5	2.5		2.5	2.5	39.5	14.8
4	13	13	11.4	24.5	1.5	16.5	.2692308
4	26	25.6	6.2	31	19.5	.5	.9807692
3	13	2.2	41.8	37.5	-44	-72	6.538462
1	26	26		26	26	30.5	.1730769
1	-22	-22		-22	-22	-33.3	.5136364
1	190	190		190	190	355.85	.8728948
2	377.5	377.5	35.4	402.5	352.5	267.75	.2907285
2	293.9	293.9	39.1	321.5	266.3	221.7	.2456618
4	298.6	299.3	81.9	386.3	213.5	-31.6	1.105827
4	-3.2	-4.6	16.2	9.3	-21.5	-80.05	
4	199.3	191.8	52.1	244.7	123.9	242.3495	.2160035
3	257	259.2	18.7	278.9	241.6	198.55	.2274319
4	108.4	113.8	45.4	173.5	65.1	15.8	.8542435
4	141	133.3	28	158	93	126.05	.1060284
4	167.3	177	35.8	228	145.7	203	.2133891
3	226.5	230.9	21	253.8	212.5	230	.0154525
1	254.5	254.5		254.5	254.5	241.45	.051277
2	277.9	277.9	41.5	307.3	248.6	218.34	.2143217
2	201.8	201.8	21.9	217.3	186.3	237.75	.1781467
3	108.3	81.9	45.9	108.5	28.9	-67.1369	1.619916
2	166.1	166.1	1.3	167	165.2	280.19	.6868754
1	229.4	229.4		229.4	229.4	380.7	.6595466
2	17.9	17.9	3	20	15.8	8.3	.5363129
1	25	25		25	25	24.5	.02
2	25	25	0	25	25	5.4	.784
2	30.8	30.8	0	30.8	30.8	26	.1558442
1	22.7	22.7		22.7	22.7	9.6	.5770925
1	34.2	34.2		34.2	34.2	17.3	.494152
1	22.5	22.5		22.5	22.5	13.14	.416
1	21.7	21.7		21.7	21.7	19.29	.1110599
1	26.7	26.7		26.7	26.7	23.37	.1247191
2	35.3	35.3	0	35.3	35.3	18.39	.4790368
1	4	4		4	4	-50.07	13.5175
4	52	52.4	.7	53.5	52	68.5	.3173077
4	39	38.5	1.7	40	36	46	.1794872
3	40.5	40.8	6	47	35	38.5	.0493827
1	37.5	37.5		37.5	37.5	40.5	.08
1	39	39		39	39	12.85	.6705128
4	42.9	45.7	5.7	54.2	42.8	27.0248	.3700513
5	24	24.5	2.8	27.8	21.6	28.1818	.1742417
6	33.8	35.1	3	39.8	32.4	33.141	.019497
8	42.5	42.4	2.7	45.3	37.2	46.777	.1006353
10	44.4	44	2.6	47.9	38.6	41	.0765766
8	40.5	40.8	2.2	45.2	37.5	33.4	.1753086
8	35.1	34.7	2	36.6	32.5	36.7	.045584
9	34.2	34.2	.6	35	33	28.5	.1666667
8	35.3	34.4	4.4	38.7	27.5	43.8	.2407932
9	45	45.2	1.4	47.5	44	47.6	.0577778
10	50	50.3	1.4	53.7	48.5	40.2	.196
14	36.8	36	13.7	54	16.5	24.6	.3315217
13	35.9	34.8	3.3	40.7	31.1	36.7	.0222841
9	-81.9	-82.5	2.2	-80.1	-86	-106.83	.3043956
13	-27.9	-13.2	24.1	26.4	-33.6	-54.64	.958423
11	59.2	58.4	3.4	65.4	52.5	57.99	.0204392
10	51	50.4	9.5	61.1	26.5	64.94	.2733333
11	28.9	27.9	7.9	37.4	9.7	-21.5	1.743945
10	40.5	39.9	6.1	48.5	29	34.42	.1501235
10	52.9	53.9	3.1	60.8	50.9	60.89	.1510397
13	84.3	84.5	5.1	99.6	79.6	86.05	.0207592
13	90.1	89.9	2	94.5	86.6	48.04	.4668146
13	73.1	72.9	4.1	80	64.2	84.62	.1575923
13	72.9	70	5.5	75.4	61.1	32.1499	.5589863
11	53.5	54	3.2	59.6	47.8	36.4699	.3183196
15	50.7	50.3	3.9	55.3	43.8		
14	54.4	53.3	9.3	71.4	37.7	65.65	.2068015
11	82	82.9	10.8	95.3	60.7		
12	31.1	32.4	4.2	39.6	26	58.17	.870418
12	86.6	86.7	9.3	101.2	73.9	80.41	.0714781
16	81.1	79.9	8.9	93.5	68.4	56.95	.2977805
15	190	189.6	15.1	207.9	150.2	153.7346	.1908705
17	197.8	201.8	14.6	236.1	186.7	184.18	.0688574
19	60.8	54.9	42.7	125.9	-53.1	-29.19	1.480099
15	112.6	99.4	40.8	167.7	31.5	106.24	.0564831
17	88.9	86.5	17	116.4	61.6	85.6038	.0370776
3	50.4	49.5	4	53	45.1	36.6	.2738095
7	26.5	27	7.2	34.5	14.6	16.1	.3924528
9	21.2	23.1	4.7	31.2	17.2	17	.1981132
7	10.6	13.2	6.4	25.3	6.6	5.3	.5
7	12.8	11.9	4.3	17.2	5.3	4.9	.6171875
6	22.5	23.2	7	31.8	11.9	33.19	.4751111
5	10.6	12.2	14.2	34.5	0	6.95	.3443396
8	48.5	48.8	10.6	67.1	37.1	49.69	.0245361
9	45.1	47	11.7	69.2	28.1	55.99	.2414634
8	60.7	58	8.4	66.3	42.7	6.14	.8988468
8	103.5	104.1	8.2	116.1	93.4	155.32	.5006763
6	109.1	110.3	13.4	128.1	95	122.95	.1269478
8	101.1	99.8	6.6	110.2	89.7	116.12	.1485658
7	157.6	157.9	21.9	193.8	133.3	-43.07	1.273287
8	-25.9	-27.1	36.4	15.9	-85	-152.99	4.90695
9	43	39	17.5	56.3	2.7	42.3699	.0146535
10	95.6	91	34.5	129	33.6	61.3599	.35816
8	11.5	2.6	40.1	59.5	-66.4	2.69	.7660869
9	110.8	105.5	10.5	116.8	82.3	160.09	.4448556
9	95.6	91.9	13.2	108.9	66.4	-25.76	1.269456
7	68	68.9	20.5	95.6	34.8	-72.93	2.0725
7	71.7	66.8	14.3	84.4	46.8	44.92	.3735007
5	114.6	112.5	14.7	124.1	87.4	113.51	.0095113
3	249.6	253.7	13.8	269.1	242.4		
2	17.6	17.6	1.8	18.8	16.3	16.1	.0852273
2	17.2	17.2	0	17.2	17.2	14.6	.1511628
1	16.3	16.3		16.3	16.3	17.5	.0736196
2	31.1	31.1	7	36	26.1	39.9	.2829582
2	43.1	43.1	6.9	48	38.2	37.03	.1408353
4	40.6	41.3	8.1	51.2	32.5	21.51	.4701971
2	21.8	21.8	16.3	33.3	10.2	7.07	.6756881
3	54.4	54.4	1.7	56	52.7	50.17	.0777574
2	-1.6	-1.6	0	-1.6	-1.6	-7.31	3.56875
3	122	121.7	3.5	125	118	77	.3688525
1	44	44		44	44	46	.0454545
4	46.5	47	8	57	38	45	.0322581
3	38	45.7	17.8	66	33	.3	.9921052
3	0	-57.3	128.9	33	-205	-174	
1	-77	-77		-77	-77	-161	1.090909
1	16	16		16	16	-64.1	5.00625
2	11.5	11.5	20.5	26	-3	41	2.565217
2	29	29	4.2	32	26	11	.6206896
2	66	66	4.2	69	63	-300	5.545455
2	40.5	40.5	57.3	81	0	-208	6.135802
2	56	56	2.8	58	54		13.28571
2	93	93	0	93	93	151	.6236559
1	104	104		104	104	-121.1	2.164423
1	199	199		199	199		
1	265	265		265	265	294.7	.1120755
2	336.5	336.5	2.1	338	335	254.6	.2433878
3	349	347.7	4.2	351	343	32.5	.9068768
1	106	106		106	106	3.5	.9669811
2	199	199	0	199	199	143.66	.2780904
2	241.9	241.9	2.9	243.9	239.8	65.36	.7298057
1	191.1	191.1		191.1	191.1	21.88	.885505
1	-7.9	-7.9		-7.9	-7.9	64.84	9.207595
1	189.9	189.9		189.9	189.9	44.44	.7659821
3	27.2	27.3	.1	27.3	27.2	35.143	.292022
3	42.3	42	1.8	43.6	40.1	65.143	.5400236
2	75.4	75.4	6.1	79.7	71	89.619	.1885809
4	91	91.4	4.1	96.7	87	81.8	.1010989
4	44.3	44.5	1.1	45.7	43.5	42.9	.0316027
3	16.1	15.6	2.4	17.7	12.9	12.9	.1987578
4	1.6	2.1	1.6	4.5	.8	-4.1	3.5625
2	6.4	6.4	0	6.4	6.4	8.3	.296875
3	32.2	31.1	1.8	32.2	29	25.2	.2173913
4	33	34.6	3.9	40.3	32.2	20.7	.3727273
3	25.8	26.8	6.5	33.8	20.9	6.5	.748062
1	6.5	6.5		6.5	6.5	-17.9	3.753846
1	10.3	10.3		10.3	10.3	-16.05	2.558252
1	38.2	38.2		38.2	38.2	65.7	.7198953
3	57.5	58.6	2	60.9	57.5	74.83	.3013913
2	92.8	92.8	8.7	98.9	86.6	107.59	.159375
3	106	106	2.1	108.1	104	91.91	.1329245
3	95.4	92.4	8.7	99.1	82.6	61.06	.3599581
3	0	-3.9	9.5	3.1	-14.7	10.45	
2	30.4	30.4	11.5	38.5	22.2	42.53	.3990132
1	55.3	55.3		55.3	55.3	52.3699	.0529855
2	58.2	58.2	32.2	81	35.4	97.1	.6683849
2	44.2	44.2	0	44.2	44.2	52.02	.1769231
1	42.4	42.4		42.4	42.4	48.58	.1457547
1	60.1	60.1		60.1	60.1	53.28	.1134775
2	57	57	2.8	59	55	78.5	.377193
5	90.5	90.6	8.2	102.5	79.5	84.5	.0662983
3	72.5	77.5	9.1	88	72	76	.0482759
2	77.2	77.2	.4	77.5	77	83.9999	.0880816
5	88	82.9	8.5	91	72.5	86	.0227273
3	47	48.7	5.7	55	44	27.5	.4148936
6	28.5	27.7	4.8	33	19.5	79.5	1.789474
9	99	95.2	14.7	120.5	66	108.5	.0959596
8	147	145.9	12.1	158	118.5	138.5	.0578231
13	141.5	144	15.1	169.5	116.5	141	.0035336
15	162	159.9	10.4	171	138.5	105	.3518519
20	161.8	163.2	19	193.5	127.5	86	.4684796
15	169.5	168.1	8.3	180	148.5	189.25	.1165192
16	271	265.7	15.3	285.5	232.5	244.4	.098155
19	74	94.4	59.7	264.3	53	65.9	.1094595
14	65.5	78.2	22.5	126.5	61	4.35	.9335878
12	133.5	127.6	13.8	143	94.7	160.7	.2037453
13	221	215.1	11.9	227.4	189.5	207.4	.0615385
8	222	222	21.6	256.9	198	318	.4324324
12	277.3	284.8	14.7	316	272.5	235.9	.1492968
7	148.5	146.4	14.2	161.9	116.6	42	.7171717
8	130.8	123	21.4	141.5	77.1	-158.9	2.214832
10	22.9	22.6	13.1	37.5	1.9	68.6	1.995633
5	166	163.1	4.5	166	155.6	106.95	.3557229
8	104.8	123.6	34.4	176.5	93.4	52.4	.5
7	83	89.4	10	108	83	71.45	.1391566
4	125.6	121.4	15.2	134.9	99.6	134.8	.0732484
6	125.7	127.7	11.7	145.7	114.1	147.65	.1746221
3	176.5	148	51.1	178.5	89	80.05	.5464589
3	185	186.2	4.5	191.2	182.5	225.7	.22
3	284.5	278.3	33.2	308	242.5	320.35	.1260106
6	341	340.7	17.9	359	308.1	320.51	.060088
3	295.4	301.1	42.8	346.4	261.4	190.96	.3535545
3	165.8	172	18.6	193	157.3	280.4603	.6915579
3	371.9	388.8	33.1	426.9	367.6	388.86	.0456037
4	442	445.2	14.4	465.4	431.4	431.19	.024457
5	16.1	16.2	1.1	17.7	14.5	3.2	.8012422
1	12.9	12.9		12.9	12.9	-127.9	10.91473
5	60.3	59.5	1.8	60.3	56.3	5.8	.9038143
5	24.1	24.3	3.1	28.9	20.1	-40.3	2.672199
4	20.1	19.1	9.5	28.1	8	-103.6	6.154229
7	25.6	24.9	5.3	32.1	17.6	21.9	.1445313
7	37.3	35.1	8.9	45	16.3	27.88	.2525469
7	18	16.1	27.7	56.2	-32	-29.88	2.66
11	20.2	18.2	7.8	28	2.8	-50.8	3.514852
8	35.7	32.4	13.5	46.4	10.8	53.99	.5123249
8	46	47.8	6.9	60.8	41	59.86	.3013043
9	52.5	52.8	3.9	60.6	48	59.91	.1411429
12	69.5	68.4	3.3	71.7	62.1	62.05	.1071942
11	62.7	65.9	9.5	81.6	55.6	49.17	.2157895
7	39.8	39.5	6.2	50.8	30.4	4.75	.8806533
9	25.8	25.6	7	32.8	13.5	30.18	.1697674
11	45.2	45	6.4	51.5	29		
7	14.2	13.7	2.5	17.9	10.8	24.2	.7042254
10	22.3	22.6	2.6	26.7	18.2	21.6	.0313901
8	20.9	20.8	1	22.2	19.7	14.1	.3253588
12	14.2	14.3	1.4	17.9	12.3	12.4	.1267606
10	7.4	8	1	9.6	7	10.1	.3648649
9	7.4	7	2.3	9.2	2.5	7.9	.0675676
14	3.4	4.1	2	9.2	1.5	5.5	.6176471
12	10.1	10.2	2.2	14.2	7.1	11.4	.1287129
16	12.9	12.5	1.1	13.6	9.2	13.2	.0232558
18	15.2	15	1.1	16.7	13	13.6	.1052632
17	13.3	13	1	14.8	11.1	12.4	.0676692
15	10.2	10.8	1.3	14.2	9.8	11.3	.1078431
17	17.1	17.6	2.1	24.1	15	20.75	.2134503
15	23.6	24.7	2.9	33	21.9	18.24	.2271186
17	21.1	21.7	1.4	25.9	19.3	18.74	.1118483
14	20.3	20.6	.9	23	19.7	20.72	.0206897
16	31.9	31.7	3.2	37	26	38.94	.2206897
18	46	46.3	3.7	50.8	39.3	54.8	.1913043
14	55.9	56.7	3.8	63.5	47.8	56.82	.016458
16	42.8	43.6	2.8	53.3	41.3	38.2	.1074766
17	9.1	8.8	.6	9.7	7.3	-35.84	4.938461
11	6.1	5.6	2	8.8	1.8	8.92	.4622951
17	16.4	16.5	9	30.3	6.1	14.8599	.0939085
18	8.5	12.2	7.2	30.3	5.6	3.4199	.5976588
19	12.9	11.8	5.8	26.6	1.3	-31.25	3.422481
18	19	20	2.8	27.5	16.5	22.62	.1905263
19	27.5	28.3	3.5	40.5	24.4	31.93	.1610909
17	53.8	52.4	6.5	60.6	31.9	49.84	.0736059
15	45.9	44.3	4	50.8	37.3	52.31	.1396514
13	75.3	74.2	8.1	87	58.7	81.81	.0864542
12	84.1	83.1	3.1	87.9	77.7	72.17	.1418549
12	55.3	52.4	10.3	61.7	30.6	18.91	.658047
13	18.3	16.6	8.5	29	.2	28.16	.5387978
12	79.8	73.4	21.9	93	11.4	99.16	.2426065
11	88.5	91.5	12	118.3	75.8	4.27	.9517514
7	25.5	24.3	3.3	27.9	19.6	27.97	.0968627
11	30.9	30	1.7	31	25.6	33.8	.0938511
7	37.6	37.6	3.1	42.6	32.9	37.9	.0079787
10	44.7	45.2	2.3	50.4	42.6	44.7	
8	49.5	49.5	1	50.9	47.5	45.3	.0848485
9	41	41.4	3.4	45.3	35.5	41.1	
10	40.2	39.7	2.9	42.4	35.3	41.7	.0373134
11	42.3	41.2	2.3	42.3	34.8	28.5	.3262411
8	44.4	42.9	4.1	45.9	33.3	39.5	.1103604
14	42.2	43	3.5	49.2	35.2	45.2	.0710901
12	54	53.7	4.4	59.9	47.8	45.5	.1574074
12	37.1	37.3	7.9	52.2	27.5	27.9	.2479784
13	34.3	34.3	2.6	41.9	31.7	31.7	.0758018
12	46.3	44.9	4.5	50.7	36	53.69	.1596112
13	27.9	34.2	13.7	64.7	20	11.03	.6046595
16	-6.7	-10.5	12.2	7.9	-37.8	-26.89	3.013433
12	27.6	27.9	3.8	35.2	21.7	34.29	.2423913
11	47.4	47.7	2.4	52.9	45.1	48.01	.0128692
12	72.6	72.1	2.5	75.4	66	76.43	.0527548
10	84.3	84.4	2.2	88.2	81.7	100.22	.1888493
12	109.2	109.9	4.3	118.8	103.6	112.74	.0324176
10	88.1	90.1	10.5	107.8	77.3	21.78	.7527809
13	20.2	22	6	37.9	15.8	36.19	.7915841
15	81.2	82.7	7.6	103.4	69.3	89.0199	.0963042
14	87.6	85.2	9.7	101.3	63	74.2099	.152855
12	86.3	81.2	18.1	109.7	50.6	47.85	.4455388
10	94.6	97.2	8.6	115	86.4	84.15	.1104651
11	153.4	149.4	16.3	164.2	102.1	151	.0156454
11	123.6	124.5	7.3	134.9	109.1	114.73	.0717638
11	126.1	123.3	9.2	134.3	107.8	137.61	.0912768
9	150	151	5.3	161.6	143.1	154.29	.0286
9	160.3	161.4	5.2	166.8	152.6	151.38	.0556457
10	124.7	125.4	14.8	143.6	106.4	93.24	.2522855
8	19.2	18.4	4.9	25.6	11.5	72.2459	2.762807
10	134.1	133.5	13.1	153.9	109	123.49	.0791201
10	133.3	137.2	15.6	167.1	112.2	144.45	.0836459
7	29.8	31	3	37.4	28.8	49.626	.665302
4	47	44.6	6.1	48.8	35.6	71.511	.5215107
4	72.6	72	2.5	74	68.8	62.237	.142741
4	52.5	55.2	8.8	67.9	47.7	46	.1238095
6	41.4	43.9	6.8	57.3	38.2	37.2	.1014493
6	33.1	32.5	1.3	33.4	30.2	6.7	.7975831
10	20.6	20	1.7	22.3	15.9	11.3	.4514563
10	11.1	11.3	1.1	13.4	9.6	-90.4	9.144144
7	19.1	17.4	3.2	20.7	11.4	12	.3717277
9	25.5	27.6	4.7	38.2	22.9	10.8	.5764706
2	-79.6	-79.6	0	-79.6	-79.6	-80	.0050251
7	15.1	18	10.9	38	6.4	-181.5	13.01987
6	28.8	27.8	2.5	30.2	24	18.6	.3541667
11	33.4	34.1	4.6	45.3	29.2	25.5	.236527
9	21.4	12.1	23.2	29	-42.9	-84.12	4.930841
10	8.8	7.8	7.7	18.9	-10.2		
3	32.8	33.3	4.2	37.7	29.4	35.6	.0853659
4	40.4	38.8	4	41.5	32.8	38.03	.0586634
3	34.7	16.9	31.9	35.9	-19.9	-91.34	3.632277
5	24.5	23.7	11.4	38.4	7.6	30.31	.2371429
3	33	31.8	3.6	34.6	27.8	35.28	.0690909
3	36.2	37.3	2.7	40.4	35.4	41.24	.1392265
6	45.8	48	4.6	55.5	43.5	54.72	.1947598
4	65.3	65.6	8.6	75.1	56.7	78.01	.1946401
5	81.3	80.6	4.1	84.7	75.9	65.18	.198278
4	75.5	76.6	9.5	89	66.4	39.7	.4741722
3	56.6	49.9	14	59.3	33.9	55.99	.0107774
8	56.8	57.4	4.5	64.3	52.1	10.57	.8139085
10	61.1	60.9	5.8	68.2	49.8	65.4	.0703764
10	76.2	78	5.9	86.9	69.9	90.11	.1825459
10	101.9	101.6	6.4	114.5	89	116.76	.1458292
10	127.1	124.8	6.4	130.8	113.3	138.82	.0922109
10	159.4	156	7.9	163.9	140.4	156.15	.020389
10	167.8	170.7	7.2	186.4	164.3	184.1	.0971395
11	189	188.1	4.4	195	180.4	30.17	.8403704
4	93.9	83.6	32.2	107.9	38.7	-419.36	5.466028
6	48.5	52.6	9.2	68.6	45.4	109.3198	1.254017
6	31	35.1	12.4	59.7	26.5	92.5234	1.984626
3	38.9	39.7	13	53.1	27.1	34.7293	.1072159
2	47.5	47.5	.4	47.8	47.2	56.1505	.1821158
3	38.6	38.2	2.8	40.8	35.2	32.4	.1606218
2	39.1	39.1	.4	39.4	38.8	43	.0997442
7	43.6	43.3	.8	44.4	42.2	53.2	.2201835
4	52.8	50.9	3.9	52.8	45	47	.1098485
4	37.1	39.6	6.5	49.2	35	41.2	.1105121
3	33.6	33.6	1.4	35	32.2	42	.25
5	37.6	38.8	3.5	42.6	35.6	41.8	.1117021
3	41.8	41.9	1.2	43.2	40.8	39.62	.0521531
3	39.6	39.4	.3	39.6	39	27.22	.3126263
2	38.7	38.7	6.4	43.2	34.2	47.56	.2289406
1	33.2	33.2		33.2	33.2	59.98	.8066265
1	45.6	45.6		45.6	45.6	51.92	.1385965
1	40.6	40.6		40.6	40.6	54.24	.3359606
2	54.6	54.6	.8	55.2	54	54.04	.0102564
2	47.5	47.5	2.1	48.9	46	18.16	.6176842
2	38.2	38.2	2	39.6	36.8	34.4	.0994764
3	62.3	61.2	4.5	65	56.2	49.02	.2131621
3	74	74	.7	74.8	73.3	69.76	.0572973
3	79.1	78.7	1.2	79.6	77.3	79.88	.0098609
3	86.2	85.2	4.1	88.6	80.7	90.46	.04942
2	88.4	88.4	1.6	89.6	87.3	87.32	.0122172
1	94.2	94.2		94.2	94.2	94.84	.0067941
4	96.8	96.3	1.5	97.4	94.2	79.7892	.1757314
4	103.1	103.2	1.3	105	101.8	105.74	.0256062
